,Date,Tweets
1531,2020-05-11,"This is what happens when you fall asleep🤣

$YM_f #dowjones #SPY #oil #gas $spx $rut $comp $mu #bearish $BA $MSFT $GS $GLD $BAC $AAL $GC_f $DAL $DIA $AMZN #Futures #options #StockMarket #TSLA $NFLX #AAPL #googl https://t.co/OfT6bGhOvU"
1532,2020-05-11,#TSLA USD 808 state / isn’t that an acid house electronic music group that had a hit called newbuild in 1988 / coincidental character similarities + numerology @Tesla @elonmusk / just a moment in time https://t.co/l9fkn4DVQj
1533,2020-05-11,"#ElonMusk returns the f_ck you favor to alameda county;
📌 will move its HQ to TX or NV after county told the carmaker that it could not reopen
📌also filed a lawsuit against the county

#investing #Tesla #tslaq #alamedacounty #TSLA #stocks #bonds #invest https://t.co/9dnkvp1nG7"
1534,2020-05-11,"Within 2 minutes, #XAUUSD hit 1725 of posting this, 80 pips profits average!🔥🔥🔥

hurry get Free signals : https://t.co/VGIP5v1Pxn

#GBPJPY #USDCHF #AMZN #USDINR #BITCOIN #EURJPY #GBPCAD #USDJPY #EURCAD #TSLA #XAUUSD #NFLX #AUDUSD #EURJPY #USDCAD 703793190 https://t.co/rC0hQ3ug1N"
1535,2020-05-11,"$TSLA #TSLA 840c from 12 to 18 almost here, 600 profit per contract! Over 1k profit already, 50% trade here, boom! Congrats! Early monday gains! https://t.co/Wx3LvwZYdw"
1536,2020-05-11,#TSLA will deliver 50K to 65k cars in Q2 me thinking hope I am wrong but just have a feeling about the numbers
1537,2020-05-11,"https://t.co/okNfb7rT6k member Jon made 1K on #TSLA and is done for the day, gotta love this lifestyle! https://t.co/FgCyqI7wRb"
1538,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1539,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1540,2020-05-11,RT @StockMKTNewz: Breaking news Elon Musk says on Twitter that Tesla #TSLA is moving production away from Fremont and is filing a lawsuit a…
1541,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1542,2020-05-11,"Within 2 minutes, #XAUUSD hit 1725 of posting this, 80 pips profits average!🔥🔥🔥

I know you will miss out : https://t.co/57ojbjFv7n

#AUDUSD #EURCAD #GBPJPY #BITCOIN #TSLA #USDJPY #XAUUSD #USDINR #EURJPY #EURJPY #AMZN #USDCAD #GBPCAD #USDCHF #NFLX 917813560 https://t.co/KA6UcnwAoK"
1543,2020-05-11,"$TSLA #TSLA dip to buy short term imo, 860 coming"
1544,2020-05-11,@ghost_scot My Lexus has safety tech which actually matters and is way more advanced than anything #tsla offers. It also places responsibility on me as the driver.
1545,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1546,2020-05-11,"Within 2 minutes, #XAUUSD hit 1725 of posting this, 80 pips profits average!🔥🔥🔥

Open for 5 more people : https://t.co/NMmEmqKU8Z

#TSLA #BITCOIN #forextrading $ETH #AUDUSD $BTC #USDCAD #NFLX #forexsignal #stocks #USDJPY #EURJPY #AMZN #XAUUSD #USDCHF 174053872 https://t.co/7XFfrojH79"
1547,2020-05-11,@VKS82 Move on to #fintwit. #TSLA stock and #BTC are more entertaining and baffling than sports.
1548,2020-05-11,Is #TSLA bulletproof? Will it reach $1000 soon? Watch our #Tesla stock analysis for May here https://t.co/56h5qOLWsx https://t.co/MKBBYIaPgJ
1549,2020-05-11,#Tesla’s head of Europe is leaving the automaker after reportedly having “disputes” with CEO #ElonMusk - #Media Is Too Distracted By #Musk's PR Blitz &amp; His  $700m bonus. @montana_skeptic  #TSLA Over 30 Top Exec's Quit https://t.co/Wx5nhaEugl
1550,2020-05-11,"If you believe #tesla sales are dropping in China then welcome to being manipulated. Every country #tsla sells to shows 1st Q, 1st mo-lowest, then 2nd mo-better, then 3rd mo-best. So comparing 3rd month of 1st Q to 1st mo of 2nd Q shows as big drop but it’s actually normal cycle"
1551,2020-05-11,@LimitingThe @LeTechnologue_ Lithium Americas (LAC) has licensed a large lithium deposit 3 hours from Reno...announced they are Looking for a strategic partner.. @stevenmarkryan  @Gfilche #TSLA
1552,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1553,2020-05-11,#tsla lot of drama going on but they will be able 2 reopen in a week or sooner. #china apr slowdown is due to supply chain issue not demand side issue. #Tesla
1554,2020-05-11,"$OXLC has an up coming ex dividend date on May 13th that will pay around 4% of the amount you’ll hold at this price💰.
“Great deal” 
#OXLC $EPR #EPR $DOW #DOW $DIA #DIA $Nasdaq #Nasdaq $AMC #AMC $AMZN #AMZN $APPL #APPL $TSLA #TSLA $MAIN #MAIN $M #M $RT #RT $FX #FX"
1555,2020-05-11,#tsla watcha guys think panic sell cause of weekend news? Or rally? Most definitely watching today for plays
1556,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1557,2020-05-11,4.6 million people die each year from causes directly attributable to air pollution that’s what the lockdown is about 🤭😉 @elonmusk  @Tesla #TSLA
1558,2020-05-11,"@RBReich @MadBitcoins You're a joke man, let it go. You've been insisting on propagating pure nonsense and lies
@elonmusk 
 gets sh#t done and has done more for the economy, productivity and progress than whining people like you ever have and ever will

CA and the US should be proud of #tsla
Be humble"
1559,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1560,2020-05-11,"@g_schelle An EPA label range of around 250 mi will get you to the maximum ZEV credit threshold, earning 4 credits. Pretty much every Tesla earns this easily. Good idea, but I think the range overstatement is more of a marketing push. #tslaq #tsla"
1561,2020-05-11,"@elonmusk 
May the rays of PROSPERITY and HAPPINESS shine upon you for all days my friend!
👩‍🚀🚀

#TSLA ♡
#ELONMUSK
#SPACEX
#utopia #innovation #compassion #leadership #cleanenergy #science #technology"
1562,2020-05-11,"Seen lots of commentary on  downside of #Tesla moving out Alameda county, but what about the upside? New facility able to incorporate latest thinking from GF1/2/3/4, new paint shop, more supportive state regime - win win, be gradual move - but great for the long term #tsla"
1563,2020-05-11,"$AMC is up 31% after $AZMN announced to take over the company💰.
#AMC #AMZN $APPL #APPL $TSLA #TSLA $EPR #EPR $MAIN #MAIN $OXLC #OXLC $M #M $BA #BA $UAL #UAL $DAL #DAL $DOW #DOW $DIA #DIA $NYSE #NYSE $Nasdaq #Nasdaq"
1564,2020-05-11,#TESLA Forming Another Zone For Short Entries - #TSLA chart https://t.co/6BfzDCHi5n
1565,2020-05-11,"🔔Cumulative Premium channel profit for last week 🔔- 840 PIPS 😍😍

hurry get Free signals : https://t.co/dOfAlEbZcv

#USDCHF #AUDUSD #AMZN #BITCOIN #USOIL #TSLA #USDCAD #fx #XAUUSD #EURJPY #USDJPY #EURUSD #NFLX #GBPUSD #Forex 197330266 https://t.co/I1hB7ByAZ4"
1566,2020-05-11,"Elon Musk says $TSLA is filing a lawsuit against Alameda County immediately. His tweet maintains that the ""unelected &amp; ignorant"" Interim Health Officer of Alameda is acting contrary to the governor, the U.S. president and the Constitution.

#TSLA #tesla #elonmusk #top100stocks"
1567,2020-05-11,"Musk says Tesla is done with California.
#TSLA #tesla #elonmusk #top100stocks #millenialInvestors #robinhood #webull"
1568,2020-05-11,"🔔Cumulative Premium channel profit for last week 🔔- 840 PIPS 😍😍

dont miss out on signals : https://t.co/xzGXhQoq54

#BITCOIN #EURJPY #USDCAD #AMZN #NFLX #EURUSD #GBPUSD #Forex #TSLA #USDJPY #XAUUSD #USOIL #AUDUSD #fx #USDCHF 557940135 https://t.co/SYEC4arzME"
1569,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1570,2020-05-11,RT @EmeliaSterrett: @RBReich The workers on the Tesla line are packed together tightly with many in confined spaces. This would make the me…
1571,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1572,2020-05-11,"Whats #New at #gigafactory #Berlin and #giga #Shanghai 
Checkout the #timeline

#model3 #modely #modelx #models #elonmusk
#cybertruck #grimes #gigafactory #Deutschland #gigafactory #tsla #cars #ev #news #future https://t.co/1jSEs0lB5F"
1573,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1574,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1575,2020-05-11,"Member wanted to buy big #TSLA on 27th Feb while dropping from $900s to $700s
I said not until $300s
14 days later it was in $300s and now it doubled in days
Good calls on getting in #AMZN instead too

submit the form to join us. https://t.co/QLjFvzseQo https://t.co/Z5UT8oBK8T"
1576,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1577,2020-05-11,"RT @HussyOsman: @DeepValueHunte1 Odious @odeywealth is full of it. They got killed on their #TSLA short so are desperate here. I mean, what…"
1578,2020-05-11,Tesla going to fall today #Tesla #ElonMusk #Tsla #TSLA  start short selling
1579,2020-05-11,"@DeepValueHunte1 Odious @odeywealth is full of it. They got killed on their #TSLA short so are desperate here. I mean, what kind of a buffoon would short Tesla?"
1580,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1581,2020-05-11,"🔔Cumulative Premium channel profit for last week 🔔- 840 PIPS 😍😍

Closing soon  join now: https://t.co/ZCdNurWdYg

#NFLX #USDCHF #GBPCAD #TSLA #EURCAD #GBPJPY #USDCAD #XAUUSD #BITCOIN #AUDUSD #USDJPY #EURJPY #EURJPY #AMZN #USDINR 721958095 https://t.co/CY4OFXCukR"
1582,2020-05-11,"Why get more indebted with chinese government if they already have cash? Just doesn’t seem right to take that risk, given it’s all hunky dory at Tesla HQ. Are they running out of money for real? And what happened with the 2,3 billions they raised in February? Already gone? #tsla"
1583,2020-05-11,Too many people in the Oil companies pockets making #tsla look bad at all costs. https://t.co/SWBdH63K1N
1584,2020-05-11,So last week Tesla had to borrow some 500 million USD fr the chinese to be able to get production going in Shanghai. Still they claim to have cash in the bank. And the chinese state can take over the entire factory whenever they wish. And now reports of sales drop in China #tsla
1585,2020-05-11,"Going long on $GBPAUD 
Time frame 30M at price 1.90043
#GBPAUD $FX #FX $DOW #DOW $DIA #DIA $M #M $MAIN #MAIN $FB #FB $RT #RT $NYSE #MYSE $Nasdaq #Nasdaq $APPL #APPL $TSLA #TSLA $AMZN #AMZN"
1586,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1587,2020-05-11,high probability #TSLA sells off in May goes below 700 / if it closes ↓ 700 it’s heading to trading range → 600 ← / ↓ demand + supply chain disruption / production rate will slow which is right decision / big layoffs coming https://t.co/HuL49ezevq
1588,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1589,2020-05-11,RT @flyingstocksman: Back in the #USA #Tesla firmly in BUY on our system despite the #coronavirus sell-off. See chart. Key: above the cloud…
1590,2020-05-11,"Back in the #USA #Tesla firmly in BUY on our system despite the #coronavirus sell-off. See chart. Key: above the cloud ""In Buy"" below ""In Sell"" #TSLA #NASDAQ100 #SP500 #trading #investing #stocks #fintech #fintwit #trading212 #IG #COVID19 #COVID2019 #coronavirus #ElectricCars https://t.co/xnNk572gzo"
1591,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1592,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1593,2020-05-11,"@RobinhoodGenie what’s your bet on $TSLA stock when market opens as news of Tesla vs. Alameda County is going around ? 🤔

#tsla #tesla #Covid_19 #stocks #robinhood"
1594,2020-05-11,"@PipsToDollars Keep up the fud CNBC. Your continued hit job against #tsla is obvious whether you interview a compay rep or write an article. In China the demand for #Tesla is out the door, down the block and around the corner. Tesla is the new Apple whereby everyone wants one there."
1595,2020-05-11,"🔔Cumulative Premium channel profit for last week 🔔- 840 PIPS 😍😍

I know you will miss out : https://t.co/VUQKkvNTZ8

#TSLA #XAUUSD $BTC #NFLX #USDCAD #forextrading #BITCOIN $ETH #EURJPY #USDCHF #stocks #USDJPY #AUDUSD #forexsignal #AMZN 758881777 https://t.co/VGph6hWVWs"
1596,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1597,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1598,2020-05-11,@montana_skeptic @MidwestProle @elonmusk #ElonMusk #TSLA #Telsa Free Public Relations For St. Elon - Funny How These Outbursts Seem Prohibited Under The #Musk's $40 Million SEC agreement or here https://t.co/nPcfqC7WgF
1599,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1600,2020-05-11,@YuanTalks @Silver_Watchdog So #TSLA at $1000 today?
1601,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1602,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1603,2020-05-11,"@elonmusk @LorenaSGonzalez Will @SpaceX Headquaters stay in Hawthorne, CA? And #AdAstraSchool? ...if you move #tsla."
1604,2020-05-11,Tesla has filed a lawsuit against California's Alameda County for not allowing the company to reopen one of its factories. https://t.co/s0TXbDr7WS @Tesla @elonmusk #Tesla #TSLA #Covid19 #Business #Finance #Electric #US #UnitedStates
1605,2020-05-11,"🔔Cumulative Premium channel profit for last week 🔔- 840 PIPS 😍😍

For more Free signals : https://t.co/Hc5jT872Mw

#USDCAD #EURJPY #TSLA #AMZN #AUDUSD #BITCOIN #EURUSD #USDCHF #Forex #XAUUSD #GBPUSD #NFLX #USDJPY #USOIL #fx 557042118 https://t.co/wvFsc4g7Zl"
1606,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1607,2020-05-11,"#TSLA sales in #China took a big hit in April. The economic hit to China due to Covid19 is just starting.

https://t.co/wesVbtnzjU"
1608,2020-05-11,"RT @Progressiveinv2: Well well we’ll, I wonder what @LorenaSGonzalez could have against Tesla? 🤔 

Typical politicians, she doesn’t care ab…"
1609,2020-05-11,"Within 2 minutes, #XAUUSD hit 1725 of posting this, 80 pips profits average!🔥🔥🔥

Closing soon  join now: https://t.co/di5J0eF6GF

#AMZN #USOIL #XAUUSD #Forex #USDJPY #USDCHF #TSLA #fx #BITCOIN #EURUSD #AUDUSD #GBPUSD #NFLX #USDCAD #EURJPY 789893357 https://t.co/TjdtBgXHgd"
1610,2020-05-11,RT @smallcappick: FilingSearch - Financial Reports and SEC Filing Data Search Engine https://t.co/xzo9RgJQQ5  #NASDAQ: #TSLA
